image,category,label
ISIC_0024813,NV,3
ISIC_0030715,NV,3
ISIC_0030650,NV,3
ISIC_0024499,NV,3
ISIC_0028424,NV,3
ISIC_0033510,NV,3
ISIC_0027072,NV,3
ISIC_0031035,NV,3
ISIC_0030315,NV,3
ISIC_0032789,NV,3
ISIC_0031722,NV,3
ISIC_0033599,NV,3
ISIC_0029697,NV,3
ISIC_0033409,NV,3
ISIC_0032805,NV,3
ISIC_0028362,NV,3
ISIC_0027685,NV,3
ISIC_0024429,NV,3
ISIC_0028563,NV,3
ISIC_0029234,NV,3
ISIC_0027309,NV,3
ISIC_0024380,NV,3
ISIC_0025403,NV,3
ISIC_0033057,NV,3
ISIC_0032830,NV,3
ISIC_0030345,NV,3
ISIC_0033656,NV,3
ISIC_0025561,NV,3
ISIC_0031214,NV,3
ISIC_0025863,NV,3
ISIC_0027936,NV,3
ISIC_0024486,NV,3
ISIC_0029720,NV,3
ISIC_0030570,NV,3
ISIC_0028825,NV,3
ISIC_0025735,NV,3
ISIC_0028459,NV,3
ISIC_0031769,NV,3
ISIC_0032595,NV,3
ISIC_0032786,NV,3
ISIC_0027248,NV,3
ISIC_0027979,NV,3
ISIC_0033825,NV,3
ISIC_0027724,NV,3
ISIC_0026499,NV,3
ISIC_0025738,NV,3
ISIC_0030422,NV,3
ISIC_0028733,NV,3
ISIC_0031605,NV,3
ISIC_0030308,NV,3
ISIC_0026723,NV,3
ISIC_0026788,NV,3
ISIC_0030433,NV,3
ISIC_0034056,NV,3
ISIC_0032300,NV,3
ISIC_0032323,NV,3
ISIC_0028907,NV,3
ISIC_0033735,NV,3
ISIC_0031810,NV,3
ISIC_0026806,NV,3
ISIC_0026037,NV,3
ISIC_0031628,NV,3
ISIC_0028134,NV,3
ISIC_0027638,NV,3
ISIC_0032986,NV,3
ISIC_0030472,NV,3
ISIC_0033165,NV,3
ISIC_0032880,NV,3
ISIC_0032251,NV,3
ISIC_0030098,NV,3
ISIC_0029589,NV,3
ISIC_0029433,NV,3
ISIC_0030551,NV,3
ISIC_0031514,NV,3
ISIC_0033661,NV,3
ISIC_0033933,NV,3
ISIC_0025084,NV,3
ISIC_0024356,NV,3
ISIC_0030376,NV,3
ISIC_0033224,NV,3
ISIC_0033552,NV,3
ISIC_0026218,NV,3
ISIC_0026257,NV,3
ISIC_0034241,NV,3
ISIC_0031905,NV,3
ISIC_0025968,NV,3
ISIC_0031733,NV,3
ISIC_0032262,NV,3
ISIC_0025733,NV,3
ISIC_0029908,NV,3
ISIC_0033040,NV,3
ISIC_0026633,NV,3
ISIC_0034164,NV,3
ISIC_0027965,NV,3
ISIC_0033181,NV,3
ISIC_0030019,NV,3
ISIC_0031794,NV,3
ISIC_0026618,NV,3
ISIC_0024566,NV,3
ISIC_0032641,NV,3
ISIC_0025333,NV,3
ISIC_0027381,NV,3
ISIC_0033757,NV,3
ISIC_0028902,NV,3
ISIC_0028743,NV,3
ISIC_0028627,NV,3
ISIC_0030474,NV,3
ISIC_0025542,NV,3
ISIC_0028357,NV,3
ISIC_0028281,NV,3
ISIC_0029005,NV,3
ISIC_0026659,NV,3
ISIC_0026518,NV,3
ISIC_0027266,NV,3
ISIC_0031571,NV,3
ISIC_0024712,NV,3
ISIC_0025335,NV,3
ISIC_0025043,NV,3
ISIC_0032524,NV,3
ISIC_0027134,NV,3
ISIC_0031923,NV,3
ISIC_0029532,NV,3
ISIC_0031574,NV,3
ISIC_0024326,NV,3
ISIC_0024681,NV,3
ISIC_0029282,NV,3
ISIC_0032822,NV,3
ISIC_0027198,NV,3
ISIC_0029484,NV,3
ISIC_0024335,NV,3
ISIC_0026971,NV,3
ISIC_0029152,NV,3
ISIC_0028447,NV,3
ISIC_0024862,NV,3
ISIC_0027321,NV,3
ISIC_0033098,NV,3
ISIC_0034018,NV,3
ISIC_0027054,NV,3
ISIC_0027330,NV,3
ISIC_0026513,NV,3
ISIC_0024926,NV,3
ISIC_0028729,NV,3
ISIC_0025511,NV,3
ISIC_0031877,NV,3
ISIC_0027013,NV,3
ISIC_0025375,NV,3
ISIC_0031380,NV,3
ISIC_0029882,NV,3
ISIC_0026483,NV,3
ISIC_0032759,NV,3
ISIC_0027804,NV,3
ISIC_0032594,NV,3
ISIC_0028939,NV,3
ISIC_0025978,NV,3
ISIC_0029255,NV,3
ISIC_0024720,NV,3
ISIC_0030252,NV,3
ISIC_0031322,NV,3
ISIC_0030914,NV,3
ISIC_0025726,NV,3
ISIC_0024934,NV,3
ISIC_0031882,NV,3
ISIC_0026186,NV,3
ISIC_0030541,NV,3
ISIC_0026911,NV,3
ISIC_0029395,NV,3
ISIC_0029143,NV,3
ISIC_0025311,NV,3
ISIC_0028717,NV,3
ISIC_0029046,NV,3
ISIC_0027707,NV,3
ISIC_0025408,NV,3
ISIC_0029348,NV,3
ISIC_0030738,NV,3
ISIC_0034109,NV,3
ISIC_0030703,NV,3
ISIC_0028278,NV,3
ISIC_0026242,NV,3
ISIC_0031165,NV,3
ISIC_0030263,NV,3
ISIC_0028692,NV,3
ISIC_0033067,NV,3
ISIC_0028594,NV,3
ISIC_0033597,NV,3
ISIC_0028131,NV,3
ISIC_0033737,NV,3
ISIC_0032100,NV,3
ISIC_0031246,NV,3
ISIC_0032683,NV,3
ISIC_0032257,NV,3
ISIC_0025255,NV,3
ISIC_0029178,NV,3
ISIC_0027894,NV,3
ISIC_0031678,NV,3
ISIC_0032055,NV,3
ISIC_0030977,NV,3
ISIC_0026639,NV,3
ISIC_0029262,NV,3
ISIC_0031974,NV,3
ISIC_0031883,NV,3
ISIC_0030895,NV,3
ISIC_0027034,NV,3
ISIC_0027712,NV,3
ISIC_0026990,NV,3
ISIC_0026759,NV,3
ISIC_0031796,NV,3
ISIC_0026097,NV,3
ISIC_0032090,NV,3
ISIC_0031019,NV,3
ISIC_0029066,NV,3
ISIC_0030069,NV,3
ISIC_0029838,NV,3
ISIC_0031255,NV,3
ISIC_0028140,NV,3
ISIC_0024656,NV,3
ISIC_0027683,NV,3
ISIC_0029328,NV,3
ISIC_0033109,NV,3
ISIC_0030454,NV,3
ISIC_0027940,NV,3
ISIC_0024810,NV,3
ISIC_0029196,NV,3
ISIC_0034110,NV,3
ISIC_0027945,NV,3
ISIC_0031809,NV,3
ISIC_0030880,NV,3
ISIC_0025568,NV,3
ISIC_0028944,NV,3
ISIC_0030268,NV,3
ISIC_0026185,NV,3
ISIC_0026130,NV,3
ISIC_0026782,NV,3
ISIC_0031623,NV,3
ISIC_0027242,NV,3
ISIC_0025686,NV,3
ISIC_0030237,NV,3
ISIC_0032640,NV,3
ISIC_0024714,NV,3
ISIC_0025772,NV,3
ISIC_0031042,NV,3
ISIC_0025972,NV,3
ISIC_0029478,NV,3
ISIC_0026682,NV,3
ISIC_0029069,NV,3
ISIC_0029256,NV,3
ISIC_0028313,NV,3
ISIC_0030483,NV,3
ISIC_0026991,NV,3
ISIC_0029809,NV,3
ISIC_0031291,NV,3
ISIC_0026974,NV,3
ISIC_0025692,NV,3
ISIC_0033025,NV,3
ISIC_0027483,NV,3
ISIC_0032127,NV,3
ISIC_0025269,NV,3
ISIC_0026515,NV,3
ISIC_0029620,NV,3
ISIC_0034139,NV,3
ISIC_0030884,NV,3
ISIC_0025586,NV,3
ISIC_0027932,NV,3
ISIC_0025966,NV,3
ISIC_0024434,NV,3
ISIC_0028514,NV,3
ISIC_0025498,NV,3
ISIC_0024421,NV,3
ISIC_0027812,NV,3
ISIC_0024822,NV,3
ISIC_0030447,NV,3
ISIC_0024986,NV,3
ISIC_0030364,NV,3
ISIC_0033760,NV,3
ISIC_0030927,NV,3
ISIC_0024764,NV,3
ISIC_0025398,NV,3
ISIC_0031562,NV,3
ISIC_0029978,NV,3
ISIC_0031455,NV,3
ISIC_0033994,NV,3
ISIC_0031279,NV,3
ISIC_0034230,NV,3
ISIC_0033907,NV,3
ISIC_0032796,NV,3
ISIC_0028466,NV,3
ISIC_0032376,NV,3
ISIC_0025796,NV,3
ISIC_0032157,NV,3
ISIC_0024945,NV,3
ISIC_0029452,NV,3
ISIC_0028904,NV,3
ISIC_0032753,NV,3
ISIC_0031954,NV,3
ISIC_0028933,NV,3
ISIC_0030266,NV,3
ISIC_0027347,NV,3
ISIC_0030217,NV,3
ISIC_0025025,NV,3
ISIC_0025893,NV,3
ISIC_0024618,NV,3
ISIC_0027880,NV,3
ISIC_0028827,NV,3
ISIC_0029016,NV,3
ISIC_0031275,NV,3
ISIC_0024619,NV,3
ISIC_0030571,NV,3
ISIC_0025138,NV,3
ISIC_0028477,NV,3
ISIC_0027824,NV,3
ISIC_0031780,NV,3
ISIC_0032108,NV,3
ISIC_0028588,NV,3
ISIC_0028260,NV,3
ISIC_0028092,NV,3
ISIC_0034185,NV,3
ISIC_0026611,NV,3
ISIC_0025658,NV,3
ISIC_0032815,NV,3
ISIC_0025919,NV,3
ISIC_0032160,NV,3
ISIC_0031135,NV,3
ISIC_0024404,NV,3
ISIC_0030117,NV,3
ISIC_0033115,NV,3
ISIC_0032780,NV,3
ISIC_0030578,NV,3
ISIC_0033242,NV,3
ISIC_0024558,NV,3
ISIC_0030148,NV,3
ISIC_0024977,NV,3
ISIC_0024542,NV,3
ISIC_0033347,NV,3
ISIC_0030777,NV,3
ISIC_0030999,NV,3
ISIC_0028999,NV,3
ISIC_0025479,NV,3
ISIC_0028055,NV,3
ISIC_0025534,NV,3
ISIC_0026462,NV,3
ISIC_0025239,NV,3
ISIC_0026260,NV,3
ISIC_0027357,NV,3
ISIC_0027472,NV,3
ISIC_0028669,NV,3
ISIC_0033682,NV,3
ISIC_0029205,NV,3
ISIC_0028599,NV,3
ISIC_0024357,NV,3
ISIC_0033939,NV,3
ISIC_0032059,NV,3
ISIC_0026002,NV,3
ISIC_0029440,NV,3
ISIC_0033826,NV,3
ISIC_0033162,NV,3
ISIC_0025551,NV,3
ISIC_0024678,NV,3
ISIC_0032673,NV,3
ISIC_0033069,NV,3
ISIC_0031021,NV,3
ISIC_0026134,NV,3
ISIC_0025107,NV,3
ISIC_0026921,NV,3
ISIC_0028189,NV,3
ISIC_0033327,NV,3
ISIC_0026371,NV,3
ISIC_0024320,NV,3
ISIC_0031834,NV,3
ISIC_0025459,NV,3
ISIC_0032473,NV,3
ISIC_0032049,NV,3
ISIC_0025430,NV,3
ISIC_0028270,NV,3
ISIC_0032923,NV,3
ISIC_0024379,NV,3
ISIC_0028660,NV,3
ISIC_0028015,NV,3
ISIC_0028892,NV,3
ISIC_0025806,NV,3
ISIC_0027660,NV,3
ISIC_0026841,NV,3
ISIC_0025158,NV,3
ISIC_0033137,NV,3
ISIC_0028009,NV,3
ISIC_0025003,NV,3
ISIC_0031710,NV,3
ISIC_0024307,NV,3
ISIC_0027696,NV,3
ISIC_0029499,NV,3
ISIC_0034212,NV,3
ISIC_0029415,NV,3
ISIC_0032961,NV,3
ISIC_0026763,NV,3
ISIC_0029833,NV,3
ISIC_0025588,NV,3
ISIC_0025371,NV,3
ISIC_0032034,NV,3
ISIC_0025262,NV,3
ISIC_0026521,NV,3
ISIC_0026191,NV,3
ISIC_0031984,NV,3
ISIC_0028438,NV,3
ISIC_0029414,NV,3
ISIC_0034272,NV,3
ISIC_0028754,NV,3
ISIC_0030553,NV,3
ISIC_0033281,NV,3
ISIC_0032519,NV,3
ISIC_0033356,NV,3
ISIC_0026994,NV,3
ISIC_0033367,NV,3
ISIC_0027095,NV,3
ISIC_0031658,NV,3
ISIC_0025979,NV,3
ISIC_0032868,NV,3
ISIC_0031448,NV,3
ISIC_0031048,NV,3
ISIC_0031249,NV,3
ISIC_0032143,NV,3
ISIC_0032488,NV,3
ISIC_0027398,NV,3
ISIC_0030296,NV,3
ISIC_0032649,NV,3
ISIC_0026399,NV,3
ISIC_0027556,NV,3
ISIC_0027085,NV,3
ISIC_0028821,NV,3
ISIC_0033244,NV,3
ISIC_0024541,NV,3
ISIC_0031248,NV,3
ISIC_0030693,NV,3
ISIC_0029775,NV,3
ISIC_0029867,NV,3
ISIC_0026421,NV,3
ISIC_0034023,NV,3
ISIC_0029333,NV,3
ISIC_0030961,NV,3
ISIC_0031566,NV,3
ISIC_0031156,NV,3
ISIC_0026727,NV,3
ISIC_0031583,NV,3
ISIC_0026027,NV,3
ISIC_0027235,NV,3
ISIC_0033875,NV,3
ISIC_0025570,NV,3
ISIC_0031235,NV,3
ISIC_0027583,NV,3
ISIC_0026075,NV,3
ISIC_0032783,NV,3
ISIC_0032678,NV,3
ISIC_0028630,NV,3
ISIC_0028985,NV,3
ISIC_0025353,NV,3
ISIC_0025989,NV,3
ISIC_0028861,NV,3
ISIC_0031058,NV,3
ISIC_0031241,NV,3
ISIC_0029063,NV,3
ISIC_0027362,NV,3
ISIC_0026785,NV,3
ISIC_0024638,NV,3
ISIC_0026856,NV,3
ISIC_0027823,NV,3
ISIC_0033433,NV,3
ISIC_0030788,NV,3
ISIC_0031068,NV,3
ISIC_0033329,NV,3
ISIC_0030587,NV,3
ISIC_0025295,NV,3
ISIC_0025171,NV,3
ISIC_0027465,NV,3
ISIC_0029757,NV,3
ISIC_0025629,NV,3
ISIC_0026887,NV,3
ISIC_0033219,NV,3
ISIC_0033803,NV,3
ISIC_0031028,NV,3
ISIC_0027009,NV,3
ISIC_0030724,NV,3
ISIC_0028135,NV,3
ISIC_0024570,NV,3
ISIC_0027923,NV,3
ISIC_0024648,NV,3
ISIC_0034192,NV,3
ISIC_0027860,NV,3
ISIC_0034198,NV,3
ISIC_0032381,NV,3
ISIC_0026683,NV,3
ISIC_0027457,NV,3
ISIC_0030055,NV,3
ISIC_0025108,NV,3
ISIC_0030438,NV,3
ISIC_0032162,NV,3
ISIC_0029200,NV,3
ISIC_0030273,NV,3
ISIC_0032394,NV,3
ISIC_0026568,NV,3
ISIC_0029666,NV,3
ISIC_0029162,NV,3
ISIC_0032916,NV,3
ISIC_0024587,NV,3
ISIC_0027697,NV,3
ISIC_0027666,NV,3
ISIC_0033617,NV,3
ISIC_0033091,NV,3
ISIC_0030093,NV,3
ISIC_0030993,NV,3
ISIC_0026951,NV,3
ISIC_0027510,NV,3
ISIC_0033455,NV,3
ISIC_0027379,NV,3
ISIC_0027731,NV,3
ISIC_0031729,NV,3
ISIC_0033376,NV,3
ISIC_0030220,NV,3
ISIC_0029670,NV,3
ISIC_0026732,NV,3
ISIC_0027170,NV,3
ISIC_0025664,NV,3
ISIC_0032520,NV,3
ISIC_0034099,NV,3
ISIC_0024874,NV,3
ISIC_0026943,NV,3
ISIC_0026685,NV,3
ISIC_0027377,NV,3
ISIC_0030156,NV,3
ISIC_0025267,NV,3
ISIC_0031802,NV,3
ISIC_0029892,NV,3
ISIC_0028834,NV,3
ISIC_0027075,NV,3
ISIC_0032432,NV,3
ISIC_0026124,NV,3
ISIC_0031320,NV,3
ISIC_0026669,NV,3
ISIC_0028534,NV,3
ISIC_0029007,NV,3
ISIC_0026001,NV,3
ISIC_0027881,NV,3
ISIC_0033940,NV,3
ISIC_0032021,NV,3
ISIC_0030598,NV,3
ISIC_0033926,NV,3
ISIC_0028246,NV,3
ISIC_0032406,NV,3
ISIC_0033028,NV,3
ISIC_0030028,NV,3
ISIC_0032144,NV,3
ISIC_0026548,NV,3
ISIC_0031649,NV,3
ISIC_0034292,NV,3
ISIC_0034238,NV,3
ISIC_0025875,NV,3
ISIC_0026066,NV,3
ISIC_0025949,NV,3
ISIC_0027611,NV,3
ISIC_0028112,NV,3
ISIC_0027777,NV,3
ISIC_0026956,NV,3
ISIC_0032714,NV,3
ISIC_0028589,NV,3
ISIC_0028504,NV,3
ISIC_0030725,NV,3
ISIC_0034219,NV,3
ISIC_0027476,NV,3
ISIC_0026719,NV,3
ISIC_0030467,NV,3
ISIC_0030040,NV,3
ISIC_0030236,NV,3
ISIC_0028595,NV,3
ISIC_0028538,NV,3
ISIC_0033851,NV,3
ISIC_0027399,NV,3
ISIC_0024722,NV,3
ISIC_0026700,NV,3
ISIC_0026705,NV,3
ISIC_0029259,NV,3
ISIC_0029552,NV,3
ISIC_0033849,NV,3
ISIC_0028012,NV,3
ISIC_0029921,NV,3
ISIC_0026982,NV,3
ISIC_0031693,NV,3
ISIC_0032568,NV,3
ISIC_0029601,NV,3
ISIC_0028552,NV,3
ISIC_0028744,NV,3
ISIC_0032502,NV,3
ISIC_0024439,NV,3
ISIC_0033978,NV,3
ISIC_0027597,NV,3
ISIC_0031137,NV,3
ISIC_0031674,NV,3
ISIC_0033371,NV,3
ISIC_0026615,NV,3
ISIC_0027530,NV,3
ISIC_0033290,NV,3
ISIC_0026390,NV,3
ISIC_0032969,NV,3
ISIC_0025878,NV,3
ISIC_0025444,NV,3
ISIC_0026241,NV,3
ISIC_0025559,NV,3
ISIC_0033621,NV,3
ISIC_0024699,NV,3
ISIC_0031238,NV,3
ISIC_0031059,NV,3
ISIC_0026592,NV,3
ISIC_0027566,NV,3
ISIC_0027981,NV,3
ISIC_0031973,NV,3
ISIC_0029593,NV,3
ISIC_0032908,NV,3
ISIC_0025412,NV,3
ISIC_0025871,NV,3
ISIC_0024715,NV,3
ISIC_0028299,NV,3
ISIC_0027570,NV,3
ISIC_0031010,NV,3
ISIC_0025760,NV,3
ISIC_0033841,NV,3
ISIC_0026108,NV,3
ISIC_0032752,NV,3
ISIC_0032731,NV,3
ISIC_0029942,NV,3
ISIC_0027515,NV,3
ISIC_0027593,NV,3
ISIC_0028781,NV,3
ISIC_0027734,NV,3
ISIC_0028787,NV,3
ISIC_0026234,NV,3
ISIC_0033706,NV,3
ISIC_0030966,NV,3
ISIC_0032322,NV,3
ISIC_0025390,NV,3
ISIC_0024849,NV,3
ISIC_0034227,NV,3
ISIC_0033445,NV,3
ISIC_0026740,NV,3
ISIC_0025022,NV,3
ISIC_0028974,NV,3
ISIC_0025763,NV,3
ISIC_0024935,NV,3
ISIC_0030531,NV,3
ISIC_0033941,NV,3
ISIC_0032484,NV,3
ISIC_0032885,NV,3
ISIC_0026815,NV,3
ISIC_0026087,NV,3
ISIC_0031313,NV,3
ISIC_0031928,NV,3
ISIC_0029368,NV,3
ISIC_0027736,NV,3
ISIC_0030027,NV,3
ISIC_0031324,NV,3
ISIC_0032737,NV,3
ISIC_0030913,NV,3
ISIC_0026022,NV,3
ISIC_0034112,NV,3
ISIC_0024965,NV,3
ISIC_0033411,NV,3
ISIC_0026437,NV,3
ISIC_0032067,NV,3
ISIC_0029428,NV,3
ISIC_0029188,NV,3
ISIC_0025801,NV,3
ISIC_0030796,NV,3
ISIC_0030054,NV,3
ISIC_0032761,NV,3
ISIC_0028472,NV,3
ISIC_0029111,NV,3
ISIC_0031798,NV,3
ISIC_0030943,NV,3
ISIC_0027817,NV,3
ISIC_0029409,NV,3
ISIC_0031724,NV,3
ISIC_0029858,NV,3
ISIC_0032416,NV,3
ISIC_0030924,NV,3
ISIC_0030931,NV,3
ISIC_0033176,NV,3
ISIC_0031472,NV,3
ISIC_0032431,NV,3
ISIC_0030305,NV,3
ISIC_0024728,NV,3
ISIC_0031390,NV,3
ISIC_0030982,NV,3
ISIC_0026653,NV,3
ISIC_0027459,NV,3
ISIC_0031589,NV,3
ISIC_0031822,NV,3
ISIC_0030981,NV,3
ISIC_0027408,NV,3
ISIC_0025916,NV,3
ISIC_0024366,NV,3
ISIC_0026164,NV,3
ISIC_0029876,NV,3
ISIC_0025482,NV,3
ISIC_0026486,NV,3
ISIC_0026502,NV,3
ISIC_0027417,NV,3
ISIC_0028149,NV,3
ISIC_0030190,NV,3
ISIC_0025457,NV,3
ISIC_0034281,NV,3
ISIC_0027080,NV,3
ISIC_0025073,NV,3
ISIC_0029335,NV,3
ISIC_0024793,NV,3
ISIC_0025468,NV,3
ISIC_0030896,NV,3
ISIC_0027852,NV,3
ISIC_0029116,NV,3
ISIC_0025359,NV,3
ISIC_0030942,NV,3
ISIC_0025448,NV,3
ISIC_0031936,NV,3
ISIC_0024724,NV,3
ISIC_0028551,NV,3
ISIC_0032631,NV,3
ISIC_0031785,NV,3
ISIC_0030589,NV,3
ISIC_0031535,NV,3
ISIC_0027762,NV,3
ISIC_0028004,NV,3
ISIC_0029351,NV,3
ISIC_0026202,NV,3
ISIC_0029799,NV,3
ISIC_0025697,NV,3
ISIC_0033147,NV,3
ISIC_0028918,NV,3
ISIC_0024419,NV,3
ISIC_0033574,NV,3
ISIC_0032448,NV,3
ISIC_0032073,NV,3
ISIC_0034017,NV,3
ISIC_0034266,NV,3
ISIC_0029782,NV,3
ISIC_0026919,NV,3
ISIC_0027180,NV,3
ISIC_0027092,NV,3
ISIC_0026519,NV,3
ISIC_0031848,NV,3
ISIC_0030044,NV,3
ISIC_0031466,NV,3
ISIC_0026755,NV,3
ISIC_0027692,NV,3
ISIC_0030180,NV,3
ISIC_0031613,NV,3
ISIC_0026476,NV,3
ISIC_0031491,NV,3
ISIC_0029483,NV,3
ISIC_0032503,NV,3
ISIC_0026168,NV,3
ISIC_0032442,NV,3
ISIC_0029284,NV,3
ISIC_0032310,NV,3
ISIC_0027785,NV,3
ISIC_0026339,NV,3
ISIC_0026172,NV,3
ISIC_0024783,NV,3
ISIC_0033250,NV,3
ISIC_0027553,NV,3
ISIC_0033108,NV,3
ISIC_0034025,NV,3
ISIC_0027331,NV,3
ISIC_0030573,NV,3
ISIC_0032451,NV,3
ISIC_0030980,NV,3
ISIC_0024762,NV,3
ISIC_0030557,NV,3
ISIC_0032075,NV,3
ISIC_0025380,NV,3
ISIC_0031480,NV,3
ISIC_0026111,NV,3
ISIC_0025560,NV,3
ISIC_0032499,NV,3
ISIC_0032540,NV,3
ISIC_0029290,NV,3
ISIC_0029027,NV,3
ISIC_0028775,NV,3
ISIC_0029999,NV,3
ISIC_0032332,NV,3
ISIC_0024671,NV,3
ISIC_0031705,NV,3
ISIC_0027866,NV,3
ISIC_0026706,NV,3
ISIC_0025549,NV,3
ISIC_0030212,NV,3
ISIC_0025701,NV,3
ISIC_0030899,NV,3
ISIC_0029407,NV,3
ISIC_0024465,NV,3
ISIC_0033681,NV,3
ISIC_0025662,NV,3
ISIC_0030380,NV,3
ISIC_0026392,NV,3
ISIC_0033809,NV,3
ISIC_0026472,NV,3
ISIC_0031020,NV,3
ISIC_0024455,NV,3
ISIC_0027555,NV,3
ISIC_0031142,NV,3
ISIC_0030861,NV,3
ISIC_0032769,NV,3
ISIC_0033922,NV,3
ISIC_0031247,NV,3
ISIC_0028028,NV,3
ISIC_0030064,NV,3
ISIC_0032521,NV,3
ISIC_0031774,NV,3
ISIC_0024866,NV,3
ISIC_0032268,NV,3
ISIC_0026535,NV,3
ISIC_0031484,NV,3
ISIC_0027196,NV,3
ISIC_0030053,NV,3
ISIC_0025109,NV,3
ISIC_0027251,NV,3
ISIC_0033082,NV,3
ISIC_0029597,NV,3
ISIC_0033062,NV,3
ISIC_0033296,NV,3
ISIC_0026630,NV,3
ISIC_0027914,NV,3
ISIC_0032363,NV,3
ISIC_0027145,NV,3
ISIC_0034084,NV,3
ISIC_0024804,NV,3
ISIC_0024604,NV,3
ISIC_0033688,NV,3
ISIC_0027910,NV,3
ISIC_0028575,NV,3
ISIC_0024879,NV,3
ISIC_0029696,NV,3
ISIC_0032321,NV,3
ISIC_0026253,NV,3
ISIC_0030774,NV,3
ISIC_0026804,NV,3
ISIC_0029369,NV,3
ISIC_0029624,NV,3
ISIC_0031055,NV,3
ISIC_0028351,NV,3
ISIC_0027854,NV,3
ISIC_0032120,NV,3
ISIC_0030717,NV,3
ISIC_0025632,NV,3
ISIC_0031932,NV,3
ISIC_0033472,NV,3
ISIC_0033407,NV,3
ISIC_0031483,NV,3
ISIC_0028206,NV,3
ISIC_0025360,NV,3
ISIC_0032148,NV,3
ISIC_0027676,NV,3
ISIC_0033527,NV,3
ISIC_0033867,NV,3
ISIC_0032634,NV,3
ISIC_0031080,NV,3
ISIC_0027285,NV,3
ISIC_0028810,NV,3
ISIC_0032252,NV,3
ISIC_0033221,NV,3
ISIC_0030658,NV,3
ISIC_0028516,NV,3
ISIC_0024605,NV,3
ISIC_0032713,NV,3
ISIC_0027088,NV,3
ISIC_0034195,NV,3
ISIC_0028392,NV,3
ISIC_0029633,NV,3
ISIC_0027318,NV,3
ISIC_0030622,NV,3
ISIC_0031370,NV,3
ISIC_0033142,NV,3
ISIC_0030718,NV,3
ISIC_0024808,NV,3
ISIC_0028066,NV,3
ISIC_0032728,NV,3
ISIC_0030854,NV,3
ISIC_0033406,NV,3
ISIC_0033090,NV,3
ISIC_0025929,NV,3
ISIC_0028932,NV,3
ISIC_0030934,NV,3
ISIC_0032180,NV,3
ISIC_0033833,NV,3
ISIC_0030686,NV,3
ISIC_0029646,NV,3
ISIC_0033726,NV,3
ISIC_0026200,NV,3
ISIC_0029746,NV,3
ISIC_0027682,NV,3
ISIC_0028390,NV,3
ISIC_0030631,NV,3
ISIC_0033748,NV,3
ISIC_0028487,NV,3
ISIC_0030254,NV,3
ISIC_0025125,NV,3
ISIC_0034226,NV,3
ISIC_0032107,NV,3
ISIC_0032025,NV,3
ISIC_0025649,NV,3
ISIC_0024719,NV,3
ISIC_0028722,NV,3
ISIC_0030494,NV,3
ISIC_0025461,NV,3
ISIC_0024510,NV,3
ISIC_0025633,NV,3
ISIC_0025527,NV,3
ISIC_0032385,NV,3
ISIC_0031892,NV,3
ISIC_0032749,NV,3
ISIC_0032710,NV,3
ISIC_0034039,NV,3
ISIC_0025689,NV,3
ISIC_0027576,NV,3
ISIC_0026632,NV,3
ISIC_0025725,NV,3
ISIC_0029197,NV,3
ISIC_0029992,NV,3
ISIC_0027743,NV,3
ISIC_0033085,NV,3
ISIC_0032131,NV,3
ISIC_0033906,NV,3
ISIC_0031383,NV,3
ISIC_0028010,NV,3
ISIC_0025432,NV,3
ISIC_0024920,NV,3
ISIC_0027471,NV,3
ISIC_0030218,NV,3
ISIC_0032060,NV,3
ISIC_0029790,NV,3
ISIC_0033920,NV,3
ISIC_0030987,NV,3
ISIC_0027445,NV,3
ISIC_0034194,NV,3
ISIC_0025640,NV,3
ISIC_0027511,NV,3
ISIC_0027899,NV,3
ISIC_0030132,NV,3
ISIC_0026030,NV,3
ISIC_0032038,NV,3
ISIC_0032256,NV,3
ISIC_0026428,NV,3
ISIC_0029385,NV,3
ISIC_0027568,NV,3
ISIC_0026223,NV,3
ISIC_0026157,NV,3
ISIC_0029104,NV,3
ISIC_0031259,NV,3
ISIC_0024394,NV,3
ISIC_0026309,NV,3
ISIC_0027640,NV,3
ISIC_0028524,NV,3
ISIC_0027582,NV,3
ISIC_0027921,NV,3
ISIC_0025698,NV,3
ISIC_0028212,NV,3
ISIC_0024812,NV,3
ISIC_0031956,NV,3
ISIC_0029237,NV,3
ISIC_0031700,NV,3
ISIC_0024555,NV,3
ISIC_0027761,NV,3
ISIC_0028068,NV,3
ISIC_0025545,NV,3
ISIC_0029380,NV,3
ISIC_0024838,NV,3
ISIC_0030159,NV,3
ISIC_0024954,NV,3
ISIC_0030125,NV,3
ISIC_0025882,NV,3
ISIC_0026025,NV,3
ISIC_0027632,NV,3
ISIC_0025490,NV,3
ISIC_0025201,NV,3
ISIC_0024857,NV,3
ISIC_0031664,NV,3
ISIC_0032679,NV,3
ISIC_0031781,NV,3
ISIC_0027617,NV,3
ISIC_0027558,NV,3
ISIC_0032859,NV,3
ISIC_0034137,NV,3
ISIC_0025579,NV,3
ISIC_0025036,NV,3
ISIC_0034225,NV,3
ISIC_0032697,NV,3
ISIC_0030947,NV,3
ISIC_0026983,NV,3
ISIC_0028161,NV,3
ISIC_0025886,NV,3
ISIC_0026216,NV,3
ISIC_0028044,NV,3
ISIC_0024917,NV,3
ISIC_0032748,NV,3
ISIC_0031477,NV,3
ISIC_0024988,NV,3
ISIC_0030290,NV,3
